county,candidate,votes
Franklin,Romney,7424
Franklin,Goode,1
Franklin,Knill,0
Franklin,Durham,0
Fulton,Obama,2621
Fulton,Johnson,184
Fulton,Romney,5317
Fulton,Goode,3
Fulton,Knill,0
Fulton,Durham,0
Gibson,Obama,4928
Gibson,Johnson,303
Gibson,Romney,9487
Gibson,Goode,0
Gibson,Knill,0
Gibson,Durham,0
Grant,Obama,9589
Grant,Johnson,522
Grant,Romney,15151
Grant,Goode,9
Grant,Knill,0
Grant,Durham,0
Greene,Obama,4350
Greene,Johnson,304
Greene,Romney,8457
Greene,Goode,0
Greene,Knill,0
Greene,Durham,0
Hamilton,Obama,43796
Hamilton,Johnson,2269
Hamilton,Romney,90747
Hamilton,Goode,23
Hamilton,Knill,0
Hamilton,Durham,0
Hancock,Obama,9319
Hancock,Johnson,707
Hancock,Romney,22796
Hancock,Goode,10
Hancock,Knill,0
Hancock,Durham,0
Harrison,Obama,6607
Harrison,Johnson,417
Harrison,Romney,10640
Harrison,Goode,1
Harrison,Knill,0
Harrison,Durham,0
Hendricks,Obama,21112
Hendricks,Johnson,1184
Hendricks,Romney,44312
Hendricks,Goode,14
Hendricks,Knill,0
Hendricks,Durham,0
Henry,Obama,7613
Henry,Johnson,547
Henry,Romney,10838
Henry,Goode,5
Henry,Knill,0
Henry,Durham,0
Howard,Obama,15135
Howard,Johnson,817
Howard,Romney,20327
Howard,Goode,4
Howard,Knill,0
Howard,Durham,0
Huntington,Obama,4596
Huntington,Johnson,295
Huntington,Romney,10862
Huntington,Goode,5
Huntington,Knill,0
Huntington,Durham,0
Jackson,Obama,5838
Jackson,Johnson,447
Jackson,Romney,10419
Jackson,Goode,3
Jackson,Knill,0
Jackson,Durham,0
Jasper,Obama,4672
Jasper,Johnson,264
Jasper,Romney,7955
Jasper,Goode,2
Jasper,Knill,0
Jasper,Durham,0
Jay,Obama,3063
Jay,Johnson,191
Jay,Romney,4645
Jay,Goode,0
Jay,Knill,0
Jay,Durham,0
Jefferson,Obama,5728
Jefferson,Johnson,296
Jefferson,Romney,7096
Jefferson,Goode,1
Jefferson,Knill,0
Jefferson,Durham,0
Jennings,Obama,3821
Jennings,Johnson,309
Jennings,Romney,6120
Jennings,Goode,0
Jennings,Knill,0
Jennings,Durham,0
Johnson,Obama,17260
Johnson,Johnson,1150
Johnson,Romney,39513
Johnson,Goode,17
Johnson,Knill,1
Johnson,Durham,0
Knox,Obama,5228
Knox,Johnson,305
Knox,Romney,9612
Knox,Goode,0
Knox,Knill,0
Knox,Durham,0
Kosciusko,Obama,6862
Kosciusko,Johnson,624
Kosciusko,Romney,22558
Kosciusko,Goode,3
Kosciusko,Knill,0
Kosciusko,Durham,0
La Porte,Obama,24107
La Porte,Johnson,944
La Porte,Romney,18615
La Porte,Goode,5
La Porte,Knill,0
La Porte,Durham,0
LaGrange,Obama,2898
LaGrange,Johnson,187
LaGrange,Romney,6231
LaGrange,Goode,0
LaGrange,Knill,0
LaGrange,Durham,0
Lake,Obama,130897
Lake,Johnson,2430
Lake,Romney,68431
Lake,Goode,0
Lake,Knill,0
Lake,Durham,0
Lawrence,Obama,5779
Lawrence,Johnson,421
Lawrence,Romney,11622
Lawrence,Goode,0
Lawrence,Knill,0
Lawrence,Durham,0
Madison,Obama,24407
Madison,Johnson,1182
Madison,Romney,26769
Madison,Goode,0
Madison,Knill,0
Madison,Durham,0
Marion,Obama,216336
Marion,Johnson,6161
Marion,Romney,136509
Marion,Goode,1
Marion,Knill,0
Marion,Durham,0
Marshall,Obama,6137
Marshall,Johnson,355
Marshall,Romney,11260
Marshall,Goode,3
Marshall,Knill,0
Marshall,Durham,0
Martin,Obama,1351
Martin,Johnson,130
Martin,Romney,3262
Martin,Goode,0
Martin,Knill,0
Martin,Durham,0
Miami,Obama,4222
Miami,Johnson,376
Miami,Romney,8174
Miami,Goode,3
Miami,Knill,0
Miami,Durham,0
Monroe,Obama,33436
Monroe,Johnson,1264
Monroe,Romney,22481
Monroe,Goode,3
Monroe,Knill,0
Monroe,Durham,0
Montgomery,Obama,4271
Montgomery,Johnson,338
Montgomery,Romney,9824
Montgomery,Goode,4
Montgomery,Knill,0
Montgomery,Durham,0
Morgan,Obama,7969
Morgan,Johnson,691
Morgan,Romney,19591
Morgan,Goode,8
Morgan,Knill,0
Morgan,Durham,0
Newton,Obama,2212
Newton,Johnson,149
Newton,Romney,3291
Newton,Goode,0
Newton,Knill,0
Newton,Durham,0
Noble,Obama,5229
Noble,Johnson,335
Noble,Romney,10680
Noble,Goode,0
Noble,Knill,0
Noble,Durham,0
Ohio,Obama,994
Ohio,Johnson,63
Ohio,Romney,1759
Ohio,Goode,0
Ohio,Knill,0
Ohio,Durham,0
Orange,Obama,2939
Orange,Johnson,199
Orange,Romney,4617
Orange,Goode,0
Orange,Knill,0
Orange,Durham,0
Owen,Obama,2823
Owen,Johnson,222
Owen,Romney,5062
Owen,Goode,2
Owen,Knill,0
Owen,Durham,0
Parke,Obama,2110
Parke,Johnson,170
Parke,Romney,4234
Parke,Goode,0
Parke,Knill,0
Parke,Durham,0
Perry,Obama,4316
Perry,Johnson,149
Perry,Romney,3403
Perry,Goode,1
Perry,Knill,0
Perry,Durham,0
Pike,Obama,2125
Pike,Johnson,172
Pike,Romney,3627
Pike,Goode,0
Pike,Knill,0
Pike,Durham,0
Porter,Obama,37252
Porter,Johnson,1348
Porter,Romney,34406
Porter,Goode,6
Porter,Knill,0
Porter,Durham,0
Posey,Obama,4533
Posey,Johnson,258
Posey,Romney,7430
Posey,Goode,0
Posey,Knill,0
Posey,Durham,0
Pulaski,Obama,1899
Pulaski,Johnson,134
Pulaski,Romney,3366
Pulaski,Goode,0
Pulaski,Knill,0
Pulaski,Durham,0
Putnam,Obama,4507
Putnam,Johnson,305
Putnam,Romney,9005
Putnam,Goode,4
Putnam,Knill,0
Putnam,Durham,0
Randolph,Obama,3769
Randolph,Johnson,202
Randolph,Romney,6218
Randolph,Goode,0
Randolph,Knill,0
Randolph,Durham,0
Ripley,Obama,3241
Ripley,Johnson,258
Ripley,Romney,7484
Ripley,Goode,0
Ripley,Knill,0
Ripley,Durham,0
Rush,Obama,2221
Rush,Johnson,172
Rush,Romney,4633
Rush,Goode,0
Rush,Knill,0
Rush,Durham,0
Scott,Obama,3998
Scott,Johnson,179
Scott,Romney,4539
Scott,Goode,3
Scott,Knill,0
Scott,Durham,0
Shelby,Obama,5359
Shelby,Johnson,414
Shelby,Romney,10978
Shelby,Goode,2
Shelby,Knill,0
Shelby,Durham,0
Spencer,Obama,4026
Spencer,Johnson,184
Spencer,Romney,5515
Spencer,Goode,0
Spencer,Knill,0
Spencer,Durham,0
St. Joseph,Obama,56460
St. Joseph,Johnson,1611
St. Joseph,Romney,52578
St. Joseph,Goode,12
St. Joseph,Knill,0
St. Joseph,Durham,0
Starke,Obama,3809
Starke,Johnson,205
Starke,Romney,4738
Starke,Goode,1
Starke,Knill,0
Starke,Durham,0
Steuben,Obama,4853
Steuben,Johnson,289
Steuben,Romney,8547
Steuben,Goode,2
Steuben,Knill,0
Steuben,Durham,0
Sullivan,Obama,3191
Sullivan,Johnson,196
Sullivan,Romney,4902
Sullivan,Goode,1
Sullivan,Knill,0
Sullivan,Durham,0
Switzerland,Obama,1437
Switzerland,Johnson,88
Switzerland,Romney,1872
Switzerland,Goode,0
Switzerland,Knill,0
Switzerland,Durham,0
Tippecanoe,Obama,26711
Tippecanoe,Johnson,1349
Tippecanoe,Romney,28757
Tippecanoe,Goode,18
Tippecanoe,Knill,0
Tippecanoe,Durham,0
Tipton,Obama,2432
Tipton,Johnson,159
Tipton,Romney,4773
Tipton,Goode,1
Tipton,Knill,0
Tipton,Durham,0
Union,Obama,1018
Union,Johnson,59
Union,Romney,2022
Union,Goode,0
Union,Knill,0
Union,Durham,0
Vanderburgh,Obama,31725
Vanderburgh,Johnson,1257
Vanderburgh,Romney,39389
Vanderburgh,Goode,13
Vanderburgh,Knill,0
Vanderburgh,Durham,0
Vermillion,Obama,2979
Vermillion,Johnson,173
Vermillion,Romney,3426
Vermillion,Goode,1
Vermillion,Knill,0
Vermillion,Durham,0
Vigo,Obama,19712
Vigo,Johnson,768
Vigo,Romney,19369
Vigo,Goode,5
Vigo,Knill,0
Vigo,Durham,0
Wabash,Obama,3973
Wabash,Johnson,248
Wabash,Romney,8644
Wabash,Goode,5
Wabash,Knill,0
Wabash,Durham,0
Warren,Obama,1324
Warren,Johnson,97
Warren,Romney,2377
Warren,Goode,1
Warren,Knill,0
Warren,Durham,0
Warrick,Obama,8793
Warrick,Johnson,486
Warrick,Romney,15351
Warrick,Goode,0
Warrick,Knill,0
Warrick,Durham,0
Washington,Obama,3909
Washington,Johnson,284
Washington,Romney,6533
Washington,Goode,2
Washington,Knill,0
Washington,Durham,0
Wayne,Obama,10591
Wayne,Johnson,546
Wayne,Romney,14321
Wayne,Goode,3
Wayne,Knill,0
Wayne,Durham,0
Wells,Obama,3436
Wells,Johnson,233
Wells,Romney,9256
Wells,Goode,8
Wells,Knill,0
Wells,Durham,0
White,Obama,3637
White,Johnson,296
White,Romney,5970
White,Goode,0
White,Knill,0
White,Durham,0
Whitley,Obama,4420
Whitley,Johnson,328
Whitley,Romney,10258
Whitley,Goode,1
Whitley,Knill,0
Whitley,Durham,0
Adams,Lopez,0
Adams,Stein,4
Adams,Blair,0
Adams,Chehade,0
Adams,Duncan,0
Adams,Hoefling,0
Allen,Lopez,0
Allen,Stein,72
Allen,Blair,0
Allen,Chehade,0
Allen,Duncan,0
Allen,Hoefling,1
Bartholomew,Lopez,0
Bartholomew,Stein,4
Bartholomew,Blair,0
Bartholomew,Chehade,0
Bartholomew,Duncan,0
Bartholomew,Hoefling,0
Benton,Lopez,0
Benton,Stein,1
Benton,Blair,0
Benton,Chehade,0
Benton,Duncan,0
Benton,Hoefling,0
Blackford,Lopez,0
Blackford,Stein,2
Blackford,Blair,0
Blackford,Chehade,0
Blackford,Duncan,0
Blackford,Hoefling,0
Boone,Lopez,0
Boone,Stein,4
Boone,Blair,0
Boone,Chehade,0
Boone,Duncan,0
Boone,Hoefling,0
Brown,Lopez,0
Brown,Stein,7
Brown,Blair,0
Brown,Chehade,0
Brown,Duncan,0
Brown,Hoefling,0
Carroll,Lopez,0
Carroll,Stein,6
Carroll,Blair,0
Carroll,Chehade,0
Carroll,Duncan,0
Carroll,Hoefling,0
Cass,Lopez,0
Cass,Stein,6
Cass,Blair,0
Cass,Chehade,0
Cass,Duncan,0
Cass,Hoefling,0
Clark,Lopez,0
Clark,Stein,10
Clark,Blair,0
Clark,Chehade,0
Clark,Duncan,0
Clark,Hoefling,0
Clay,Lopez,0
Clay,Stein,1
Clay,Blair,0
Clay,Chehade,0
Clay,Duncan,0
Clay,Hoefling,0
Clinton,Lopez,0
Clinton,Stein,1
Clinton,Blair,0
Clinton,Chehade,0
Clinton,Duncan,0
Clinton,Hoefling,0
Crawford,Lopez,0
Crawford,Stein,0
Crawford,Blair,0
Crawford,Chehade,0
Crawford,Duncan,0
Crawford,Hoefling,0
Daviess,Lopez,0
Daviess,Stein,3
Daviess,Blair,0
Daviess,Chehade,0
Daviess,Duncan,0
Daviess,Hoefling,0
Dearborn,Lopez,0
Dearborn,Stein,0
Dearborn,Blair,0
Dearborn,Chehade,0
Dearborn,Duncan,0
Dearborn,Hoefling,0
Decatur,Lopez,0
Decatur,Stein,5
Decatur,Blair,0
Decatur,Chehade,0
Decatur,Duncan,0
Decatur,Hoefling,0
DeKalb,Lopez,0
DeKalb,Stein,8
DeKalb,Blair,0
DeKalb,Chehade,0
DeKalb,Duncan,0
DeKalb,Hoefling,1
Delaware,Lopez,0
Delaware,Stein,0
Delaware,Blair,0
Delaware,Chehade,0
Delaware,Duncan,0
Delaware,Hoefling,0
Dubois,Lopez,0
Dubois,Stein,0
Dubois,Blair,0
Dubois,Chehade,0
Dubois,Duncan,0
Dubois,Hoefling,0
Elkhart,Lopez,0
Elkhart,Stein,19
Elkhart,Blair,0
Elkhart,Chehade,0
Elkhart,Duncan,0
Elkhart,Hoefling,0
Fayette,Lopez,0
Fayette,Stein,0
Fayette,Blair,0
Fayette,Chehade,0
Fayette,Duncan,0
Fayette,Hoefling,0
Floyd,Lopez,0
Floyd,Stein,1
Floyd,Blair,0
Floyd,Chehade,0
Floyd,Duncan,0
Floyd,Hoefling,0
Fountain,Lopez,0
Fountain,Stein,0
Fountain,Blair,0
Fountain,Chehade,0
Fountain,Duncan,0
Fountain,Hoefling,0
Franklin,Lopez,0
Franklin,Stein,5
Franklin,Blair,0
Franklin,Chehade,0
Franklin,Duncan,0
Franklin,Hoefling,0
Fulton,Lopez,0
Fulton,Stein,1
Fulton,Blair,0
Fulton,Chehade,0
Fulton,Duncan,0
Fulton,Hoefling,0
Gibson,Lopez,0
Gibson,Stein,3
Gibson,Blair,0
Gibson,Chehade,0
Gibson,Duncan,0
Gibson,Hoefling,0
Grant,Lopez,0
Grant,Stein,12
Grant,Blair,0
Grant,Chehade,0
Grant,Duncan,0
Grant,Hoefling,2
Greene,Lopez,0
Greene,Stein,0
Greene,Blair,0
Greene,Chehade,0
Greene,Duncan,0
Greene,Hoefling,0
Hamilton,Lopez,0
Hamilton,Stein,27
Hamilton,Blair,0
Hamilton,Chehade,0
Hamilton,Duncan,0
Hamilton,Hoefling,0
Hancock,Lopez,0
Hancock,Stein,11
Hancock,Blair,0
Hancock,Chehade,0
Hancock,Duncan,0
Hancock,Hoefling,0
Harrison,Lopez,0
Harrison,Stein,6
Harrison,Blair,0
Harrison,Chehade,0
Harrison,Duncan,0
Harrison,Hoefling,0
Hendricks,Lopez,0
Hendricks,Stein,18
Hendricks,Blair,0
Hendricks,Chehade,0
Hendricks,Duncan,0
Hendricks,Hoefling,4
Henry,Lopez,0
Henry,Stein,4
Henry,Blair,0
Henry,Chehade,0
Henry,Duncan,0
Henry,Hoefling,0
Howard,Lopez,0
Howard,Stein,4
Howard,Blair,0
Howard,Chehade,0
Howard,Duncan,0
Howard,Hoefling,3
Huntington,Lopez,0
Huntington,Stein,6
Huntington,Blair,0
Huntington,Chehade,0
Huntington,Duncan,0
Huntington,Hoefling,0
Jackson,Lopez,0
Jackson,Stein,4
Jackson,Blair,0
Jackson,Chehade,0
Jackson,Duncan,0
Jackson,Hoefling,0
Jasper,Lopez,0
Jasper,Stein,2
Jasper,Blair,0
Jasper,Chehade,0
Jasper,Duncan,0
Jasper,Hoefling,1
Jay,Lopez,0
Jay,Stein,2
Jay,Blair,0
Jay,Chehade,0
Jay,Duncan,0
Jay,Hoefling,0
Jefferson,Lopez,0
Jefferson,Stein,5
Jefferson,Blair,0
Jefferson,Chehade,0
Jefferson,Duncan,0
Jefferson,Hoefling,0
Jennings,Lopez,0
Jennings,Stein,0
Jennings,Blair,0
Jennings,Chehade,0
Jennings,Duncan,0
Jennings,Hoefling,0
Johnson,Lopez,0
Johnson,Stein,23
Johnson,Blair,0
Johnson,Chehade,0
Johnson,Duncan,0
Johnson,Hoefling,0
Knox,Lopez,0
Knox,Stein,0
Knox,Blair,0
Knox,Chehade,0
Knox,Duncan,0
Knox,Hoefling,0
Kosciusko,Lopez,0
Kosciusko,Stein,9
Kosciusko,Blair,0
Kosciusko,Chehade,0
Kosciusko,Duncan,0
Kosciusko,Hoefling,1
La Porte,Lopez,0
La Porte,Stein,10
La Porte,Blair,0
La Porte,Chehade,0
La Porte,Duncan,0
La Porte,Hoefling,0
LaGrange,Lopez,0
LaGrange,Stein,0
LaGrange,Blair,0
LaGrange,Chehade,0
LaGrange,Duncan,0
LaGrange,Hoefling,0
Lake,Lopez,0
Lake,Stein,0
Lake,Blair,0
Lake,Chehade,0
Lake,Duncan,0
Lake,Hoefling,0
Lawrence,Lopez,0
Lawrence,Stein,0
Lawrence,Blair,0
Lawrence,Chehade,0
Lawrence,Duncan,0
Lawrence,Hoefling,0
Madison,Lopez,0
Madison,Stein,7
Madison,Blair,0
Madison,Chehade,0
Madison,Duncan,0
Madison,Hoefling,4
Marion,Lopez,0
Marion,Stein,2
Marion,Blair,0
Marion,Chehade,0
Marion,Duncan,0
Marion,Hoefling,0
Marshall,Lopez,0
Marshall,Stein,7
Marshall,Blair,0
Marshall,Chehade,0
Marshall,Duncan,0
Marshall,Hoefling,3
Martin,Lopez,0
Martin,Stein,0
Martin,Blair,0
Martin,Chehade,0
Martin,Duncan,0
Martin,Hoefling,0
Miami,Lopez,0
Miami,Stein,4
Miami,Blair,0
Miami,Chehade,0
Miami,Duncan,0
Miami,Hoefling,0
Monroe,Lopez,0
Monroe,Stein,38
Monroe,Blair,0
Monroe,Chehade,0
Monroe,Duncan,0
Monroe,Hoefling,0
Montgomery,Lopez,0
Montgomery,Stein,3
Montgomery,Blair,0
Montgomery,Chehade,0
Montgomery,Duncan,0
Montgomery,Hoefling,0
Morgan,Lopez,0
Morgan,Stein,4
Morgan,Blair,0
Morgan,Chehade,0
Morgan,Duncan,0
Morgan,Hoefling,2
Newton,Lopez,0
Newton,Stein,2
Newton,Blair,0
Newton,Chehade,0
Newton,Duncan,0
Newton,Hoefling,0
Noble,Lopez,0
Noble,Stein,0
Noble,Blair,0
Noble,Chehade,0
Noble,Duncan,0
Noble,Hoefling,0
Ohio,Lopez,0
Ohio,Stein,3
Ohio,Blair,0
Ohio,Chehade,0
Ohio,Duncan,0
Ohio,Hoefling,0
Orange,Lopez,0
Orange,Stein,21
Orange,Blair,0
Orange,Chehade,0
Orange,Duncan,0
Orange,Hoefling,0
Owen,Lopez,0
Owen,Stein,4
Owen,Blair,0
Owen,Chehade,0
Owen,Duncan,0
Owen,Hoefling,0
Parke,Lopez,0
Parke,Stein,1
Parke,Blair,0
Parke,Chehade,0
Parke,Duncan,0
Parke,Hoefling,0
Perry,Lopez,0
Perry,Stein,2
Perry,Blair,0
Perry,Chehade,0
Perry,Duncan,0
Perry,Hoefling,0
Pike,Lopez,0
Pike,Stein,2
Pike,Blair,0
Pike,Chehade,0
Pike,Duncan,0
Pike,Hoefling,0
Porter,Lopez,0
Porter,Stein,26
Porter,Blair,0
Porter,Chehade,0
Porter,Duncan,0
Porter,Hoefling,0
Posey,Lopez,0
Posey,Stein,5
Posey,Blair,0
Posey,Chehade,0
Posey,Duncan,0
Posey,Hoefling,0
Pulaski,Lopez,0
Pulaski,Stein,0
Pulaski,Blair,0
Pulaski,Chehade,0
Pulaski,Duncan,0
Pulaski,Hoefling,0
Putnam,Lopez,0
Putnam,Stein,8
Putnam,Blair,0
Putnam,Chehade,0
Putnam,Duncan,0
Putnam,Hoefling,0
Randolph,Lopez,0
Randolph,Stein,0
Randolph,Blair,0
Randolph,Chehade,0
Randolph,Duncan,0
Randolph,Hoefling,0
Ripley,Lopez,0
Ripley,Stein,0
Ripley,Blair,0
Ripley,Chehade,0
Ripley,Duncan,0
Ripley,Hoefling,0
Rush,Lopez,0
Rush,Stein,0
Rush,Blair,0
Rush,Chehade,0
Rush,Duncan,0
Rush,Hoefling,0
Scott,Lopez,0
Scott,Stein,1
Scott,Blair,0
Scott,Chehade,0
Scott,Duncan,0
Scott,Hoefling,0
Shelby,Lopez,0
Shelby,Stein,5
Shelby,Blair,0
Shelby,Chehade,0
Shelby,Duncan,0
Shelby,Hoefling,2
Spencer,Lopez,1
Spencer,Stein,2
Spencer,Blair,0
Spencer,Chehade,0
Spencer,Duncan,0
Spencer,Hoefling,0
St. Joseph,Lopez,0
St. Joseph,Stein,37
St. Joseph,Blair,0
St. Joseph,Chehade,0
St. Joseph,Duncan,0
St. Joseph,Hoefling,4
Starke,Lopez,0
Starke,Stein,1
Starke,Blair,0
Starke,Chehade,0
Starke,Duncan,0
Starke,Hoefling,0
Steuben,Lopez,0
Steuben,Stein,4
Steuben,Blair,0
Steuben,Chehade,0
Steuben,Duncan,0
Steuben,Hoefling,0
Sullivan,Lopez,0
Sullivan,Stein,0
Sullivan,Blair,0
Sullivan,Chehade,0
Sullivan,Duncan,0
Sullivan,Hoefling,0
Switzerland,Lopez,0
Switzerland,Stein,0
Switzerland,Blair,0
Switzerland,Chehade,0
Switzerland,Duncan,0
Switzerland,Hoefling,0
Tippecanoe,Lopez,0
Tippecanoe,Stein,60
Tippecanoe,Blair,0
Tippecanoe,Chehade,0
Tippecanoe,Duncan,0
Tippecanoe,Hoefling,0
Tipton,Lopez,0
Tipton,Stein,0
Tipton,Blair,0
Tipton,Chehade,0
Tipton,Duncan,0
Tipton,Hoefling,0
Union,Lopez,0
Union,Stein,0
Union,Blair,0
Union,Chehade,0
Union,Duncan,0
Union,Hoefling,0
Vanderburgh,Lopez,0
Vanderburgh,Stein,17
Vanderburgh,Blair,0
Vanderburgh,Chehade,0
Vanderburgh,Duncan,0
Vanderburgh,Hoefling,3
Vermillion,Lopez,0
Vermillion,Stein,1
Vermillion,Blair,0
Vermillion,Chehade,0
Vermillion,Duncan,0
Vermillion,Hoefling,1
Vigo,Lopez,0
Vigo,Stein,21
Vigo,Blair,0
Vigo,Chehade,0
Vigo,Duncan,0
Vigo,Hoefling,1
Wabash,Lopez,0
Wabash,Stein,4
Wabash,Blair,0
Wabash,Chehade,0
Wabash,Duncan,0
Wabash,Hoefling,0
Warren,Lopez,0
Warren,Stein,0
Warren,Blair,0
Warren,Chehade,0
Warren,Duncan,0
Warren,Hoefling,0
Warrick,Lopez,0
Warrick,Stein,0
Warrick,Blair,0
Warrick,Chehade,0
Warrick,Duncan,0
Warrick,Hoefling,0
Washington,Lopez,0
Washington,Stein,6
Washington,Blair,0
Washington,Chehade,0
Washington,Duncan,0
Washington,Hoefling,2
Wayne,Lopez,0
Wayne,Stein,16
Wayne,Blair,0
Wayne,Chehade,0
Wayne,Duncan,0
Wayne,Hoefling,0
Wells,Lopez,0
Wells,Stein,2
Wells,Blair,0
Wells,Chehade,0
Wells,Duncan,0
Wells,Hoefling,0
White,Lopez,0
White,Stein,0
White,Blair,0
White,Chehade,0
White,Duncan,0
White,Hoefling,0
Whitley,Lopez,0
Whitley,Stein,3
Whitley,Blair,0
Whitley,Chehade,0
Whitley,Duncan,0
Whitley,Hoefling,0
Adams,Jones,0
Adams,Keyton,0
Adams,Reed,0
Adams,Simoneux,0
Adams,Terry,0
Adams,Dummett,0
Allen,Jones,0
Allen,Keyton,0
Allen,Reed,0
Allen,Simoneux,0
Allen,Terry,1
Allen,Dummett,2
Bartholomew,Jones,0
Bartholomew,Keyton,0
Bartholomew,Reed,0
Bartholomew,Simoneux,0
Bartholomew,Terry,0
Bartholomew,Dummett,0
Benton,Jones,0
Benton,Keyton,0
Benton,Reed,0
Benton,Simoneux,0
Benton,Terry,0
Benton,Dummett,0
Blackford,Jones,0
Blackford,Keyton,0
Blackford,Reed,0
Blackford,Simoneux,0
Blackford,Terry,0
Blackford,Dummett,0
Boone,Jones,0
Boone,Keyton,0
Boone,Reed,0
Boone,Simoneux,0
Boone,Terry,0
Boone,Dummett,0
Brown,Jones,0
Brown,Keyton,0
Brown,Reed,0
Brown,Simoneux,0
Brown,Terry,0
Brown,Dummett,0
Carroll,Jones,0
Carroll,Keyton,0
Carroll,Reed,0
Carroll,Simoneux,0
Carroll,Terry,0
Carroll,Dummett,0
Cass,Jones,0
Cass,Keyton,0
Cass,Reed,0
Cass,Simoneux,0
Cass,Terry,0
Cass,Dummett,0
Clark,Jones,0
Clark,Keyton,0
Clark,Reed,0
Clark,Simoneux,0
Clark,Terry,0
Clark,Dummett,0
Clay,Jones,0
Clay,Keyton,0
Clay,Reed,0
Clay,Simoneux,0
Clay,Terry,0
Clay,Dummett,0
Clinton,Jones,0
Clinton,Keyton,0
Clinton,Reed,0
Clinton,Simoneux,0
Clinton,Terry,0
Clinton,Dummett,0
Crawford,Jones,0
Crawford,Keyton,0
Crawford,Reed,0
Crawford,Simoneux,0
Crawford,Terry,0
Crawford,Dummett,0
Daviess,Jones,0
Daviess,Keyton,0
Daviess,Reed,0
Daviess,Simoneux,0
Daviess,Terry,0
Daviess,Dummett,0
Dearborn,Jones,0
Dearborn,Keyton,0
Dearborn,Reed,0
Dearborn,Simoneux,0
Dearborn,Terry,0
Dearborn,Dummett,0
Decatur,Jones,0
Decatur,Keyton,0
Decatur,Reed,0
Decatur,Simoneux,0
Decatur,Terry,0
Decatur,Dummett,0
DeKalb,Jones,0
DeKalb,Keyton,0
DeKalb,Reed,0
DeKalb,Simoneux,0
DeKalb,Terry,0
DeKalb,Dummett,0
Delaware,Jones,0
Delaware,Keyton,0
Delaware,Reed,0
Delaware,Simoneux,0
Delaware,Terry,0
Delaware,Dummett,0
Dubois,Jones,0
